seller_active_quarter,year,quarter,seller_id,is_churn,n_orders,n_approved_orders,n_delivered_carrier,n_orders_late_to_carrier,n_delivered_customers,sales,n_orders_late_to_customer,median_approve_time,median_review_score,tenure_months,last_month_active_quarter,n_months_active_quarter,seller_city,seller_state
2018Q2,2018,2,seller_2790,,3,3,3,0,2,1371.9,0,16.383333333333333,5.0,1,3,1,guarulhos,SP
2018Q2,2018,2,seller_1944,,1,1,1,0,1,99.0,0,27.6,5.0,5,3,1,brasilia,DF
2018Q2,2018,2,seller_2248,,9,10,9,0,11,3609.0,1,33.6,5.0,17,3,3,piracicaba,SP
2018Q2,2018,2,seller_2998,,8,8,8,1,8,620.0,1,1360.4083333333333,3.0,8,3,3,sao paulo,SP
2018Q2,2018,2,seller_1448,,1,1,1,1,1,399.8,0,25.9,5.0,10,1,1,curitiba,PR
2018Q2,2018,2,seller_2864,,9,9,9,0,9,625.26,0,28.2,5.0,3,3,3,brasilia,DF
2018Q2,2018,2,seller_1881,,18,18,19,3,19,3648.57,1,27.008333333333333,5.0,18,3,3,rolandia,PR
2018Q2,2018,2,seller_452,,28,28,26,0,25,2119.8,3,18.466666666666665,4.0,17,3,3,votorantim,SP
2018Q2,2018,2,seller_1475,,2,2,2,0,2,188.9,0,22.025,5.0,7,3,2,rio de janeiro,RJ
2018Q2,2018,2,seller_2297,,2,2,2,0,3,428.0,0,19.458333333333332,4.0,2,3,1,sao paulo,SP
2018Q2,2018,2,seller_2142,,16,16,15,1,15,1414.4,2,25.075,5.0,12,3,3,sao paulo,SP
2018Q2,2018,2,seller_1209,,8,8,7,0,9,8668.0,2,215.9,5.0,17,3,3,lages,SC
2018Q2,2018,2,seller_922,,22,22,21,0,27,1774.67,5,21.6,4.0,8,3,3,ibitinga,SP
2018Q2,2018,2,seller_1352,,3,3,3,0,1,30.9,0,111.18333333333334,5.0,1,3,1,brusque,SC
2018Q2,2018,2,seller_1254,,5,5,5,0,10,1167.95,1,245.01666666666668,5.0,13,2,2,goiania,GO
2018Q2,2018,2,seller_23,,43,44,46,0,48,2259.7,3,157.90833333333333,5.0,5,3,3,salto,SP
2018Q2,2018,2,seller_2146,,8,8,8,0,8,386.5,2,334.3333333333333,4.0,5,3,3,engenheiro coelho,SP
2018Q2,2018,2,seller_112,,15,15,15,0,14,1138.5,1,635.75,5.0,7,3,3,sao paulo,SP
2018Q2,2018,2,seller_202,,2,2,2,0,0,0.0,0,2742.391666666667,0.0,10,3,1,itapecerica da serra,SP
2018Q2,2018,2,seller_2944,,8,8,8,2,9,18135.9,2,21.733333333333334,5.0,7,3,3,nova friburgo,RJ
2018Q2,2018,2,seller_2841,,10,10,11,3,11,716.85,2,22.441666666666666,5.0,8,3,3,brasilia,DF
2018Q2,2018,2,seller_71,,22,22,20,0,26,764.51,4,33.375,4.0,18,3,3,sao paulo,SP
2018Q2,2018,2,seller_1377,,8,8,8,0,8,1041.0,0,35.95,5.0,1,2,1,campos dos goytacazes,RJ
2018Q2,2018,2,seller_2220,,28,28,27,0,24,4293.0,5,35.641666666666666,5.0,3,3,3,sao sebastiao,SP
2018Q2,2018,2,seller_636,,3,3,3,2,3,792.0,1,12.65,4.0,1,2,1,maringa,PR
2018Q2,2018,2,seller_2357,,10,10,12,0,21,1648.9,2,17.041666666666668,4.5,8,3,3,maringa,PR
2018Q2,2018,2,seller_901,,11,11,10,0,11,7474.93,0,415.55,5.0,10,3,2,lauro de freitas,BA
2018Q2,2018,2,seller_2106,,16,16,18,1,21,3754.78,1,19.158333333333335,5.0,10,3,3,osasco,SP
2018Q2,2018,2,seller_935,,3,3,3,0,3,101.69999999999999,0,12.333333333333334,5.0,3,3,3,canoas,RS
2018Q2,2018,2,seller_858,,30,30,30,0,39,6304.9,5,32.7,4.0,7,3,3,santo andre,SP
2018Q2,2018,2,seller_1583,,9,9,9,1,8,2392.99,0,23.133333333333333,5.0,8,3,3,curitiba,PR
2018Q2,2018,2,seller_487,,11,11,11,0,10,1749.4,0,20.133333333333333,4.5,2,3,2,campo do meio,MG
2018Q2,2018,2,seller_835,,4,4,4,0,4,511.0,0,25.475,5.0,8,2,2,campinas,SP
2018Q2,2018,2,seller_187,,9,9,9,0,8,549.13,0,136.0,5.0,4,3,3,jacutinga,RS
2018Q2,2018,2,seller_508,,5,5,5,0,4,952.0,1,28.6,5.0,11,3,2,rio de janeiro,RJ
2018Q2,2018,2,seller_2612,,9,9,9,0,9,596.84,0,27.683333333333334,5.0,3,3,2,pedreira,SP
2018Q2,2018,2,seller_1524,,1,1,1,0,0,0.0,0,2092.4166666666665,0.0,1,3,1,barueri,SP
2018Q2,2018,2,seller_784,,1,1,1,0,1,130.0,0,14.766666666666667,1.0,1,1,1,sao jose dos pinhais,PR
2018Q2,2018,2,seller_2794,,2,2,2,0,2,260.0,0,11.816666666666666,3.0,4,1,1,sao bernardo do campo,SP
2018Q2,2018,2,seller_1267,,10,9,10,0,13,738.9599999999999,3,23.483333333333334,5.0,14,3,3,sao paulo,SP
2018Q2,2018,2,seller_1751,,4,4,4,0,4,453.2,0,1091.3083333333334,5.0,9,3,2,curitiba,PR
2018Q2,2018,2,seller_1223,,1,1,1,0,1,37.88,0,382.65,5.0,1,2,1,sao paulo,SP
2018Q2,2018,2,seller_1534,,12,12,12,0,12,815.12,0,22.708333333333332,5.0,2,3,2,araraquara,SP
2018Q2,2018,2,seller_715,,24,24,25,0,26,1458.1000000000001,1,24.775,5.0,18,3,3,guarulhos,SP
2018Q2,2018,2,seller_1088,,1,1,1,0,1,199.99,0,28.066666666666666,5.0,1,2,1,praia grande,SP
2018Q2,2018,2,seller_2723,,8,7,7,0,6,910.8199999999999,0,55.45,5.0,2,3,2,mogi guacu,SP
2018Q2,2018,2,seller_2208,,4,4,4,0,1,248.0,0,38.266666666666666,4.0,1,3,1,contagem,MG
2018Q2,2018,2,seller_84,,5,5,4,0,8,327.86,1,23.65,3.5,16,3,3,echapora,SP
2018Q2,2018,2,seller_2981,,7,7,7,0,7,1228.98,2,1437.2833333333333,5.0,3,3,3,tanabi,SP
2018Q2,2018,2,seller_1984,,7,7,8,0,8,632.4,1,30.85,3.5,10,3,3,assis,SP
2018Q2,2018,2,seller_17,,7,7,7,0,9,649.0,1,38.93333333333333,5.0,9,3,2,brasilia,DF
2018Q2,2018,2,seller_571,,7,7,7,0,6,1903.78,0,1434.15,3.5,15,3,3,congonhas,MG
2018Q2,2018,2,seller_1391,,2,2,2,0,2,205.7,0,1181.3333333333333,4.0,10,2,2,sao paulo,SP
2018Q2,2018,2,seller_882,,38,38,37,0,37,1864.33,4,24.45,4.5,5,3,3,sao paulo,SP
2018Q2,2018,2,seller_2095,,5,5,5,0,6,377.11,0,20.116666666666667,5.0,4,2,2,canoas,RS
2018Q2,2018,2,seller_1844,,14,14,15,2,14,3806.98,1,69.70833333333333,4.0,10,3,3,sao bernardo do campo,SP
2018Q2,2018,2,seller_1361,,10,10,10,0,9,490.96,0,31.791666666666668,5.0,2,3,2,floresta,PR
2018Q2,2018,2,seller_779,,18,18,17,0,25,2695.0,6,295.0833333333333,3.0,9,3,3,porto ferreira,SP
2018Q2,2018,2,seller_2379,,6,6,5,0,5,588.4,1,29.691666666666666,3.0,13,3,3,cuiaba,MT
2018Q2,2018,2,seller_1101,,1,1,1,0,0,0.0,0,3519.5333333333333,0.0,1,3,1,sao paulo,SP
2018Q2,2018,2,seller_2755,,1,1,1,0,1,100.86,0,21.4,3.0,1,2,1,sao caetano do sul,SP
2018Q2,2018,2,seller_2787,,3,3,3,0,3,410.9,0,18.183333333333334,5.0,5,2,2,londrina,PR
2018Q2,2018,2,seller_329,,4,4,5,0,6,503.40000000000003,0,22.65,4.5,17,2,2,sao paulo,SP
2018Q2,2018,2,seller_2734,,14,14,14,0,14,1769.0,1,19.025,5.0,4,3,3,nova iguacu,RJ
2018Q2,2018,2,seller_1771,,10,10,12,0,14,2413.1,5,195.39166666666668,3.5,19,3,3,votuporanga,SP
2018Q2,2018,2,seller_99,,16,16,16,0,18,2080.5,2,26.716666666666665,5.0,5,3,3,belo horizonte,MG
2018Q2,2018,2,seller_2906,,7,7,5,0,1,68.9,1,2261.633333333333,4.0,2,3,2,sarandi,PR
2018Q2,2018,2,seller_43,,3,3,3,0,3,777.0,0,48.93333333333333,5.0,1,3,1,sao jose,SC
2018Q2,2018,2,seller_2966,,31,31,32,1,32,10327.5,2,27.716666666666665,5.0,17,3,3,itatiba,SP
2018Q2,2018,2,seller_2385,,7,7,7,0,7,440.35,0,26.883333333333333,5.0,16,3,2,blumenau,SC
2018Q2,2018,2,seller_1424,,1,1,1,0,1,200.0,0,20.616666666666667,5.0,1,2,1,vitoria,ES
2018Q2,2018,2,seller_2658,,5,5,5,0,7,696.9300000000001,2,23.733333333333334,5.0,3,2,2,sao bento do sul,SC
2018Q2,2018,2,seller_905,,3,3,3,0,2,306.6,0,23.066666666666666,3.0,2,3,2,cascavel,PR
2018Q2,2018,2,seller_2225,,14,14,14,2,17,2083.6,4,30.183333333333334,4.0,12,3,3,amparo,SP
2018Q2,2018,2,seller_941,,2,2,2,0,2,1270.0,0,25.333333333333332,4.0,1,2,1,sao paulo,SP
2018Q2,2018,2,seller_1698,,12,12,12,2,13,1032.1599999999999,2,1227.2583333333334,4.0,8,3,3,sao paulo,SP
2018Q2,2018,2,seller_627,,22,22,22,0,31,5177.7,2,17.216666666666665,5.0,11,3,3,itaquaquecetuba,SP
2018Q2,2018,2,seller_1286,,3,3,3,1,7,1635.22,2,23.316666666666666,2.5,5,2,2,sao paulo,SP
2018Q2,2018,2,seller_2636,,4,4,4,0,4,210.1,0,22.308333333333334,5.0,2,3,2,americana,SP
2018Q2,2018,2,seller_574,,10,10,10,0,10,1242.5,0,26.991666666666667,4.0,3,3,3,atibaia,SP
2018Q2,2018,2,seller_2196,,13,13,13,1,13,2157.7,1,29.7,5.0,12,3,3,capivari,SP
2018Q2,2018,2,seller_576,,1,1,1,0,1,799.0,0,9.516666666666667,5.0,1,3,1,sao  jose dos pinhais,PR
2018Q2,2018,2,seller_1295,,4,4,4,0,5,264.5,1,20.341666666666665,5.0,8,2,2,vicosa,MG
2018Q2,2018,2,seller_377,,7,7,7,0,9,2027.0,1,453.6,5.0,8,3,3,limeira,SP
2018Q2,2018,2,seller_1783,,31,31,34,1,36,1764.6,5,20.8,5.0,6,3,3,sao paulo,SP
2018Q2,2018,2,seller_2468,,14,14,14,0,15,3485.1,1,20.641666666666666,5.0,4,3,3,sao paulo,SP
2018Q2,2018,2,seller_1569,,13,13,13,0,14,749.3,2,23.233333333333334,4.0,3,1,1,sao paulo,SP
2018Q2,2018,2,seller_2599,,10,10,10,0,7,607.99,0,20.958333333333332,5.0,1,3,1,sao paulo,SP
2018Q2,2018,2,seller_960,,3,3,3,0,2,257.9,0,35.21666666666667,2.0,5,3,1,botucatu,SP
2018Q2,2018,2,seller_462,,1,1,0,0,1,199.9,0,29.2,4.0,11,2,1,marilia,SP
2018Q2,2018,2,seller_1582,,11,11,10,0,16,1235.91,5,19.7,2.0,8,3,3,ibitinga,SP
2018Q2,2018,2,seller_2401,,13,13,13,0,16,2560.2,2,33.05,4.5,12,3,3,franca,SP
2018Q2,2018,2,seller_2908,,21,21,31,4,44,6393.0,11,45.2,4.0,18,3,3,jacarei,SP
2018Q2,2018,2,seller_1185,,12,12,13,0,13,1504.6000000000001,0,29.9,5.0,9,3,3,jau,SP
2018Q2,2018,2,seller_2243,,5,5,5,0,6,606.66,1,24.5,5.0,15,3,3,maringa,PR
2018Q2,2018,2,seller_1557,,4,4,4,0,5,272.6,0,18.566666666666666,5.0,16,3,3,goiania,GO
2018Q2,2018,2,seller_1296,,2,2,2,0,2,130.0,0,123.53333333333333,5.0,8,3,2,curitiba,PR
2018Q2,2018,2,seller_752,,1,1,1,0,1,22.5,0,1105.7166666666667,1.0,2,2,1,sao paulo,SP
2018Q2,2018,2,seller_980,,1,1,1,0,1,15.5,0,594.4833333333333,5.0,1,2,1,ribeirao preto,SP
2018Q2,2018,2,seller_2784,,7,7,6,0,5,178.1,1,17.383333333333333,5.0,2,3,2,cotia,SP
2018Q2,2018,2,seller_2176,,11,12,12,0,14,2469.7,1,41.31666666666667,5.0,10,3,3,carapicuiba,SP
2018Q2,2018,2,seller_974,,4,4,5,1,4,1148.58,1,753.2416666666667,3.0,3,3,2,ibitinga,SP
2018Q2,2018,2,seller_1073,,2,1,1,0,1,45.0,0,10.983333333333333,5.0,1,3,1,taubate,SP
2018Q2,2018,2,seller_217,,2,2,2,0,2,104.80000000000001,0,3736.741666666667,4.5,2,3,2,estancia velha,RS
2018Q2,2018,2,seller_403,,4,4,3,0,3,33.9,0,17.608333333333334,4.0,3,3,3,ribeirao pires,SP
2018Q2,2018,2,seller_1441,,6,6,6,0,5,454.88,0,29.891666666666666,5.0,3,3,2,sao jose do rio preto,SP
2018Q2,2018,2,seller_728,,17,17,18,8,15,3037.5299999999997,4,20.2,2.0,9,3,3,itaquaquecetuba,SP
2018Q2,2018,2,seller_2559,,24,24,24,1,29,2804.0,4,22.016666666666666,5.0,12,3,3,sao paulo,SP
2018Q2,2018,2,seller_1112,,2,2,2,0,2,918.9,0,44.858333333333334,5.0,1,3,1,campinas,SP
2018Q2,2018,2,seller_1471,,6,6,5,0,7,879.76,2,394.34166666666664,4.5,3,2,2,mogi das cruzes,SP
2018Q2,2018,2,seller_1074,,12,12,12,0,12,1114.8899999999999,0,502.125,5.0,3,3,3,sao paulo,SP
2018Q2,2018,2,seller_2870,,43,43,43,0,41,2652.5,0,26.55,5.0,4,3,3,sao paulo,SP
2018Q2,2018,2,seller_2226,,11,11,11,0,17,8883.0,4,21.05,3.5,14,2,2,videira,SC
2018Q2,2018,2,seller_2411,,3,3,4,1,5,909.9100000000001,0,21.616666666666667,3.0,8,2,2,betim,MG
2018Q2,2018,2,seller_2933,,4,4,5,0,7,1726.0,1,20.908333333333335,5.0,2,1,1,vitoria,ES
2018Q2,2018,2,seller_1193,,15,15,15,0,15,1478.69,3,153.8,5.0,15,3,3,londrina,PR
2018Q2,2018,2,seller_1302,,9,9,9,1,18,2353.7,12,30.666666666666668,1.0,15,3,2,guara,SP
2018Q2,2018,2,seller_973,,3,3,3,0,3,258.0,0,23.266666666666666,5.0,3,3,3,sao paulo,SP
2018Q2,2018,2,seller_2365,,4,4,4,0,5,531.04,1,16.208333333333332,4.0,3,3,2,maua,SP
2018Q2,2018,2,seller_775,,21,21,21,0,23,5749.0,2,26.216666666666665,5.0,4,3,3,lages,SC
2018Q2,2018,2,seller_528,,21,21,20,0,30,1904.32,10,23.65,4.5,5,3,3,ribeirao preto,SP
2018Q2,2018,2,seller_2094,,6,6,6,0,5,344.77,0,31.025,5.0,3,3,3,palhoca,SC
2018Q2,2018,2,seller_1607,,10,10,10,0,11,1408.8,0,15.783333333333333,5.0,11,3,3,curitiba,PR
2018Q2,2018,2,seller_2525,,4,4,5,0,5,103.9,0,17.266666666666666,5.0,9,3,3,sorocaba,SP
2018Q2,2018,2,seller_647,,13,13,12,0,13,9820.0,3,84.85,5.0,6,3,3,vicosa,MG
2018Q2,2018,2,seller_1422,,8,8,7,0,8,508.2,1,39.13333333333333,5.0,8,3,3,jaguariuna,SP
2018Q2,2018,2,seller_2849,,17,17,17,0,16,1615.1,1,33.083333333333336,5.0,10,3,3,goiania,GO
2018Q2,2018,2,seller_2880,,5,5,5,0,4,459.6,0,16.75,5.0,3,3,3,londrina,PR
2018Q2,2018,2,seller_849,,5,5,6,3,5,5795.0,1,424.85,5.0,4,3,3,sao paulo,SP
2018Q2,2018,2,seller_2160,,6,6,7,6,8,638.3000000000001,7,22.675,1.0,12,2,2,sao paulo,SP
2018Q2,2018,2,seller_863,,17,17,19,0,20,1034.0,0,640.15,5.0,10,3,3,sao paulo,SP
2018Q2,2018,2,seller_927,,17,17,17,0,15,1960.0,0,1046.9666666666667,5.0,16,3,3,brasilia,DF
2018Q2,2018,2,seller_851,,8,8,8,0,7,202.29999999999998,0,573.0833333333334,5.0,11,3,3,guarulhos,SP
2018Q2,2018,2,seller_3037,,7,7,7,2,7,809.0,1,1433.1166666666666,4.0,8,3,3,nilopolis,RJ
2018Q2,2018,2,seller_1203,,5,5,5,0,5,2095.0,0,30.166666666666668,5.0,7,2,2,nova friburgo,RJ
2018Q2,2018,2,seller_1207,,21,21,21,6,19,5771.9,4,72.76666666666667,4.0,6,3,3,guarulhos,SP
2018Q2,2018,2,seller_1012,,8,8,8,0,8,171.19,0,25.575,5.0,1,3,1,sao bernardo do campo,SP
2018Q2,2018,2,seller_3009,,10,10,10,0,13,1611.7,1,23.975,5.0,8,3,3,sao paulo,SP
2018Q2,2018,2,seller_1536,,6,6,7,0,8,1714.0,0,1089.05,5.0,6,3,3,brasilia,DF
2018Q2,2018,2,seller_566,,1,1,1,0,1,199.0,0,12.85,5.0,1,1,1,rolandia,PR
2018Q2,2018,2,seller_2662,,9,9,9,0,10,2605.0,0,955.3666666666667,5.0,10,3,3,gama,DF
2018Q2,2018,2,seller_34,,4,4,4,0,5,488.4,0,48.85,5.0,5,3,2,camanducaia,MG
2018Q2,2018,2,seller_1319,,5,5,5,0,6,480.0,0,478.21666666666664,4.5,3,2,2,sumare,SP
2018Q2,2018,2,seller_641,,5,5,6,0,9,474.0,0,24.416666666666668,5.0,4,2,1,sao paulo,SP
2018Q2,2018,2,seller_878,,4,4,4,0,4,165.3,0,20.45,5.0,7,1,1,sao paulo,SP
2018Q2,2018,2,seller_1654,,4,4,4,0,4,349.6,0,16.266666666666666,5.0,6,3,3,sumare,SP
2018Q2,2018,2,seller_467,,19,19,19,1,19,825.78,3,25.033333333333335,5.0,5,3,3,apucarana,PR
2018Q2,2018,2,seller_2826,,7,6,6,0,6,210.0,0,25.308333333333334,4.0,5,3,2,sao paulo,SP
2018Q2,2018,2,seller_207,,2,2,2,0,2,337.8,0,16.441666666666666,5.0,8,1,1,pederneiras,SP
2018Q2,2018,2,seller_2553,,6,6,8,0,7,471.5,0,18.066666666666666,5.0,15,3,2,cornelio procopio,PR
2018Q2,2018,2,seller_1014,,3,3,3,0,2,757.05,0,92.3,4.0,1,3,1,sao paulo,SP
2018Q2,2018,2,seller_1238,,10,10,12,0,12,3179.88,2,543.2833333333333,4.5,9,3,3,sao paulo,SP
2018Q2,2018,2,seller_1062,,12,12,12,2,7,909.66,0,491.375,5.0,2,3,2,sao paulo,SP
2018Q2,2018,2,seller_2883,,6,6,4,0,3,3190.0,0,28.225,1.0,2,3,2,rio verde,GO
2018Q2,2018,2,seller_1828,,7,7,7,0,10,374.33,1,24.1,5.0,7,3,3,mineiros do tiete,SP
2018Q2,2018,2,seller_127,,13,13,16,0,17,2035.0,2,42.8,4.0,8,3,3,cuiaba,MT
2018Q2,2018,2,seller_2926,,38,37,33,0,24,1344.99,0,23.866666666666667,5.0,2,3,2,guarulhos,SP
2018Q2,2018,2,seller_3027,,2,2,2,0,6,1837.0400000000002,3,728.925,4.5,12,2,1,rolandia,PR
2018Q2,2018,2,seller_2847,,4,4,6,0,8,1079.2,1,337.925,5.0,10,1,1,sao jose dos pinhais,PR
2018Q2,2018,2,seller_1581,,4,4,4,0,3,50.78,0,26.875,5.0,3,3,3,curitiba,PR
2018Q2,2018,2,seller_850,,14,14,14,0,16,1731.0,1,22.133333333333333,5.0,9,3,3,curitiba,PR
2018Q2,2018,2,seller_2100,,7,7,7,0,10,3100.0,2,920.2,2.0,4,3,3,ribeirao preto,SP
2018Q2,2018,2,seller_899,,7,7,6,0,6,4034.0,1,738.6,4.0,8,3,3,caxias do sul,RS
2018Q2,2018,2,seller_1553,,2,2,2,0,2,150.0,0,22.733333333333334,4.5,8,2,2,morrinhos,GO
2018Q2,2018,2,seller_2117,,12,12,12,0,14,984.89,1,29.991666666666667,5.0,15,3,3,lencois paulista,SP
2018Q2,2018,2,seller_2660,,1,1,1,0,1,329.99,0,27.683333333333334,5.0,1,3,1,sao paulo,SP
2018Q2,2018,2,seller_3064,,2,2,2,0,2,219.8,0,71.39166666666667,5.0,2,3,2,bandeirantes,PR
2018Q2,2018,2,seller_2505,,5,5,5,0,5,389.5,0,38.13333333333333,4.0,5,3,2,ribeirao preto,SP
2018Q2,2018,2,seller_1284,,5,5,5,0,5,571.0,0,1542.7666666666667,4.5,5,2,2,rio de janeiro,RJ
2018Q2,2018,2,seller_2954,,6,6,6,0,6,979.4000000000001,1,583.525,4.5,6,3,3,marica,RJ
2018Q2,2018,2,seller_2455,,3,3,3,0,3,119.69999999999999,0,20.116666666666667,5.0,1,2,1,blumenau,SP
2018Q2,2018,2,seller_1621,,6,6,5,0,5,873.9,0,589.4166666666666,5.0,3,3,3,santo andre,SP
2018Q2,2018,2,seller_1330,,5,5,5,0,7,1071.6000000000001,0,21.4,4.0,12,2,2,fazenda rio grande,PR
2018Q2,2018,2,seller_1397,,2,2,2,1,3,299.97,0,226.50833333333333,2.0,10,3,2,aracatuba,SP
2018Q2,2018,2,seller_1539,,24,24,25,3,35,4072.83,3,209.175,4.0,10,3,3,sarandi,PR
2018Q2,2018,2,seller_2227,,2,2,2,0,2,91.8,0,749.3416666666667,5.0,6,2,1,brasilia,DF
2018Q2,2018,2,seller_634,,5,5,5,0,5,495.0,0,26.3,5.0,3,3,3,taubate,SP
2018Q2,2018,2,seller_900,,10,10,10,1,12,8498.8,1,25.116666666666667,5.0,5,3,3,macae,RJ
2018Q2,2018,2,seller_997,,1,1,1,0,0,0.0,0,2024.9166666666667,0.0,1,3,1,ribeirao preto,SP
2018Q2,2018,2,seller_731,,6,6,6,0,6,521.27,0,22.366666666666667,1.0,13,3,3,sao paulo,SP
2018Q2,2018,2,seller_1456,,4,4,4,0,7,1218.5900000000001,1,289.6333333333333,4.5,5,3,3,florianopolis,SC
2018Q2,2018,2,seller_1995,,26,27,27,0,30,4665.0,4,27.166666666666668,5.0,11,3,3,baependi,MG
2018Q2,2018,2,seller_1532,,4,4,3,0,3,40.79,0,69.09166666666667,3.0,2,3,2,araraquara,SP
2018Q2,2018,2,seller_1136,,13,13,14,0,18,3128.39,5,25.366666666666667,4.0,15,3,3,franca,SP
2018Q2,2018,2,seller_2545,,5,5,5,0,5,454.6,0,25.583333333333332,5.0,1,2,1,sao joao de meriti,RJ
2018Q2,2018,2,seller_1204,,7,7,7,2,7,1764.93,0,24.8,5.0,6,2,2,uba,MG
2018Q2,2018,2,seller_101,,5,5,6,0,6,2027.48,0,88.06666666666666,5.0,5,3,3,rio de janeiro,RJ
2018Q2,2018,2,seller_2402,,6,6,7,1,7,442.8,1,22.908333333333335,5.0,13,3,3,belo horizonte,MG
2018Q2,2018,2,seller_2581,,1,1,0,0,0,0.0,0,17.616666666666667,0.0,1,1,1,sao paulo,SP
2018Q2,2018,2,seller_270,,4,4,4,0,4,563.09,0,55.85,4.5,2,3,2,sao paulo,SP
2018Q2,2018,2,seller_48,,5,5,6,2,5,1235.79,0,458.51666666666665,5.0,6,3,3,belo horizonte,MG
2018Q2,2018,2,seller_575,,1,1,1,0,1,69.9,0,5148.966666666666,5.0,1,1,1,itapecerica da serra,SP
2018Q2,2018,2,seller_1617,,8,8,7,0,7,200.15,1,51.483333333333334,5.0,3,3,3,osasco,SP
2018Q2,2018,2,seller_781,,3,3,3,0,3,264.0,0,26.4,5.0,8,3,3,ampere,PR
2018Q2,2018,2,seller_1811,,16,16,16,0,16,653.49,4,36.016666666666666,5.0,10,3,3,sao paulo,SP
2018Q2,2018,2,seller_159,,3,3,3,0,4,473.96,1,19.3,5.0,6,3,2,curitiba,PR
2018Q2,2018,2,seller_1835,,6,6,7,0,6,2502.0,1,25.05,4.0,9,3,3,curitiba,PR
2018Q2,2018,2,seller_1642,,4,4,4,0,4,994.0,0,2550.4166666666665,5.0,5,3,2,sao jose dos pinhais,SP
2018Q2,2018,2,seller_2292,,5,5,5,0,4,348.9,0,28.033333333333335,4.0,2,3,2,montenegro,RS
2018Q2,2018,2,seller_480,,4,4,5,1,10,799.0,4,15.075,5.0,7,2,2,mombuca,SP
2018Q2,2018,2,seller_2858,,2,2,2,0,2,130.0,0,1680.075,2.0,4,3,2,canoas,RS
2018Q2,2018,2,seller_2796,,8,8,8,0,8,443.92,0,374.19166666666666,5.0,7,3,3,echapora,SP
2018Q2,2018,2,seller_1973,,5,5,4,1,4,7640.0,1,1443.65,2.0,3,3,2,recife,PE
2018Q2,2018,2,seller_1024,,14,14,14,1,20,4047.0,1,376.05833333333334,4.0,16,3,3,montenegro,RS
2018Q2,2018,2,seller_342,,12,12,12,0,10,5761.25,0,18.483333333333334,5.0,2,3,2,caxias do sul,RS
2018Q2,2018,2,seller_1992,,30,30,33,0,38,15747.98,4,25.675,5.0,18,3,3,cascavel,PR
2018Q2,2018,2,seller_1089,,3,3,3,0,2,1117.8,0,24.25,4.5,2,3,2,curitiba,PR
2018Q2,2018,2,seller_1818,,18,18,20,1,21,3188.0,2,22.325,4.0,8,3,3,sao goncalo,RJ
2018Q2,2018,2,seller_1923,,2,2,2,0,2,759.98,0,756.5083333333333,4.0,2,2,2,catanduva,SP
2018Q2,2018,2,seller_588,,7,6,5,0,4,170.45999999999998,0,20.508333333333333,5.0,1,3,1,sao paulo,SP
2018Q2,2018,2,seller_2394,,4,4,4,0,4,11255.0,1,819.4,4.5,2,2,2,sao paulo,SP
2018Q2,2018,2,seller_896,,16,16,16,0,16,8568.62,0,27.133333333333333,5.0,12,3,3,formiga,MG
2018Q2,2018,2,seller_311,,3,3,3,0,2,73.3,0,20.316666666666666,4.0,3,3,2,marechal candido rondon,SP
2018Q2,2018,2,seller_2025,,11,11,11,1,9,846.6500000000001,1,28.833333333333332,4.0,17,3,3,ibitinga,SP
2018Q2,2018,2,seller_2894,,4,4,4,0,4,225.60000000000002,0,208.23333333333332,5.0,5,2,2,belo horizonte,MG
2018Q2,2018,2,seller_2640,,6,6,6,0,7,631.8,1,1057.1166666666666,4.0,10,3,3,curitiba,PR
2018Q2,2018,2,seller_869,,6,6,6,0,6,778.5,0,37.75,5.0,2,3,2,sbc/sp,SP
2018Q2,2018,2,seller_1526,,7,7,7,1,6,1330.9,1,174.43333333333334,4.0,13,3,3,sao paulo,SP
2018Q2,2018,2,seller_513,,4,4,5,0,6,414.90000000000003,2,74.5,4.0,14,3,3,volta redonda,SP
2018Q2,2018,2,seller_2707,,5,5,5,0,5,365.0,0,18.966666666666665,5.0,3,3,3,sao paulo,SP
2018Q2,2018,2,seller_1486,,4,4,3,0,3,490.5,0,21.05,5.0,3,2,2,sao jose dos campos,SP
2018Q2,2018,2,seller_1250,,17,17,16,2,15,1925.0,0,25.05,5.0,15,3,3,jacutinga,MG
2018Q2,2018,2,seller_1133,,2,2,2,0,4,95.96,1,1331.6583333333333,4.5,7,2,2,campinas,SP
2018Q2,2018,2,seller_587,,11,11,11,1,13,622.1,3,16.85,5.0,17,3,3,porto ferreira,SP
2018Q2,2018,2,seller_1239,,2,2,2,0,2,59.8,0,20.608333333333334,5.0,1,2,1,sao jose dos campos,SP
2018Q2,2018,2,seller_1910,,1,1,1,0,1,14.63,0,1100.9833333333333,5.0,1,2,1,jarinu,SP
2018Q2,2018,2,seller_2108,,3,3,3,0,3,330.0,0,14.866666666666667,5.0,2,3,2,sao paulo,SP
2018Q2,2018,2,seller_2336,,18,18,18,0,18,383.0,3,30.308333333333334,5.0,3,3,3,sao paulo,SP
2018Q2,2018,2,seller_1871,,6,6,7,0,7,643.8,0,28.808333333333334,5.0,10,3,3,sao paulo,SP
2018Q2,2018,2,seller_1587,,3,3,3,0,3,616.99,0,12.033333333333333,4.0,9,3,3,curitiba,PR
2018Q2,2018,2,seller_680,,5,5,5,0,3,100.0,0,111.11666666666666,5.0,2,2,2,juiz de fora,SP
